date,debit,cumul
2022-07-29 00:00:06,0.0,25930.900000000423
2022-07-29 00:00:21,0.0,25930.900000000423
2022-07-29 00:00:36,0.0,25930.900000000423
2022-07-29 00:00:51,0.0,25930.900000000423
2022-07-29 00:01:06,0.0,25930.900000000423
2022-07-29 00:01:22,0.0,25930.900000000423
2022-07-29 00:01:37,0.0,25930.900000000423
2022-07-29 00:01:53,0.0,25930.900000000423
2022-07-29 00:02:08,0.0,25930.900000000423
2022-07-29 00:02:23,0.0,25930.900000000423
2022-07-29 00:02:38,0.0,25930.900000000423
2022-07-29 00:02:53,0.0,25930.900000000423
2022-07-29 00:03:08,0.0,25930.900000000423
2022-07-29 00:03:24,0.0,25930.900000000423
2022-07-29 00:03:39,0.0,25930.900000000423
2022-07-29 00:03:54,0.0,25930.900000000423
2022-07-29 00:04:09,0.0,25930.900000000423
2022-07-29 00:04:24,0.0,25930.900000000423
2022-07-29 00:04:39,0.0,25930.900000000423
2022-07-29 00:04:54,0.0,25930.900000000423
2022-07-29 00:05:09,0.0,25930.900000000423
2022-07-29 00:05:24,0.0,25930.900000000423
2022-07-29 00:05:40,0.0,25930.900000000423
2022-07-29 00:05:55,0.0,25930.900000000423
2022-07-29 00:06:10,0.0,25930.900000000423
2022-07-29 00:06:25,0.0,25930.900000000423
2022-07-29 00:06:40,0.0,25930.900000000423
2022-07-29 00:06:55,0.0,25930.900000000423
2022-07-29 00:07:10,0.0,25930.900000000423
2022-07-29 00:07:25,0.0,25930.900000000423
2022-07-29 00:07:41,0.0,25930.900000000423
2022-07-29 00:07:56,0.0,25930.900000000423
2022-07-29 00:08:11,0.0,25930.900000000423
2022-07-29 00:08:26,0.0,25930.900000000423
2022-07-29 00:08:41,0.0,25930.900000000423
2022-07-29 00:08:56,0.0,25930.900000000423
2022-07-29 00:09:11,0.0,25930.900000000423
2022-07-29 00:09:26,0.0,25930.900000000423
2022-07-29 00:09:41,0.0,25930.900000000423
2022-07-29 00:09:57,0.0,25930.900000000423
2022-07-29 00:10:12,0.0,25930.900000000423
2022-07-29 00:10:27,0.0,25930.900000000423
2022-07-29 00:10:42,0.0,25930.900000000423
2022-07-29 00:10:57,0.0,25930.900000000423
2022-07-29 00:11:12,0.0,25930.900000000423
2022-07-29 00:11:27,0.0,25930.900000000423
2022-07-29 00:11:42,0.0,25930.900000000423
2022-07-29 00:11:58,0.0,25930.900000000423
2022-07-29 00:12:13,0.0,25930.900000000423
2022-07-29 00:12:28,0.0,25930.900000000423
2022-07-29 00:12:44,0.0,25930.900000000423
2022-07-29 00:12:59,0.0,25930.900000000423
2022-07-29 00:13:14,0.0,25930.900000000423
2022-07-29 00:13:29,0.0,25930.900000000423
2022-07-29 00:13:44,0.0,25930.900000000423
2022-07-29 00:13:59,0.0,25930.900000000423
2022-07-29 00:14:15,0.0,25930.900000000423
2022-07-29 00:14:30,0.0,25930.900000000423
2022-07-29 00:14:45,0.0,25930.900000000423
2022-07-29 00:15:00,0.0,25930.900000000423
2022-07-29 00:15:15,0.0,25930.900000000423
2022-07-29 00:15:30,0.0,25930.900000000423
2022-07-29 00:15:45,0.0,25930.900000000423
2022-07-29 00:16:00,0.0,25930.900000000423
2022-07-29 00:16:16,0.0,25930.900000000423
2022-07-29 00:16:31,0.0,25930.900000000423
2022-07-29 00:16:46,0.0,25930.900000000423
2022-07-29 00:17:01,0.0,25930.900000000423
2022-07-29 00:17:16,0.0,25930.900000000423
2022-07-29 00:17:31,0.0,25930.900000000423
2022-07-29 00:17:46,0.0,25930.900000000423
2022-07-29 00:18:01,0.0,25930.900000000423
2022-07-29 00:18:16,0.0,25930.900000000423
2022-07-29 00:18:32,0.0,25930.900000000423
2022-07-29 00:18:47,0.0,25930.900000000423
2022-07-29 00:19:02,0.0,25930.900000000423
2022-07-29 00:19:17,0.0,25930.900000000423
2022-07-29 00:19:32,0.0,25930.900000000423
2022-07-29 00:19:47,0.0,25930.900000000423
2022-07-29 00:20:02,0.0,25930.900000000423
2022-07-29 00:20:17,0.0,25930.900000000423
2022-07-29 00:20:33,0.0,25930.900000000423
2022-07-29 00:20:48,0.0,25930.900000000423
2022-07-29 00:21:03,0.0,25930.900000000423
2022-07-29 00:21:18,0.0,25930.900000000423
2022-07-29 00:21:33,0.0,25930.900000000423
2022-07-29 00:21:48,0.0,25930.900000000423
2022-07-29 00:22:03,0.0,25930.900000000423
2022-07-29 00:22:18,0.0,25930.900000000423
2022-07-29 00:22:33,0.0,25930.900000000423
2022-07-29 00:22:49,0.0,25930.900000000423
2022-07-29 00:23:04,0.0,25930.900000000423
2022-07-29 00:23:20,0.0,25930.900000000423
2022-07-29 00:23:35,0.0,25930.900000000423
2022-07-29 00:23:50,0.0,25930.900000000423
2022-07-29 00:24:05,0.0,25930.900000000423
2022-07-29 00:24:20,0.0,25930.900000000423
2022-07-29 00:24:35,0.0,25930.900000000423
2022-07-29 00:24:51,0.0,25930.900000000423
2022-07-29 00:25:06,0.0,25930.900000000423
2022-07-29 00:25:21,0.0,25930.900000000423
2022-07-29 00:25:36,0.0,25930.900000000423
2022-07-29 00:25:51,0.0,25930.900000000423
2022-07-29 00:26:06,0.0,25930.900000000423
2022-07-29 00:26:21,0.0,25930.900000000423
2022-07-29 00:26:36,0.0,25930.900000000423
2022-07-29 00:26:51,0.0,25930.900000000423
2022-07-29 00:27:07,0.0,25930.900000000423
2022-07-29 00:27:22,0.0,25930.900000000423
2022-07-29 00:27:37,0.0,25930.900000000423
2022-07-29 00:27:52,0.0,25930.900000000423
