date,debit,cumul
2022-04-07 00:00:12,0.0,16079.400000001076
2022-04-07 00:00:27,0.0,16079.400000001076
2022-04-07 00:00:42,0.0,16079.400000001076
2022-04-07 00:00:57,0.0,16079.400000001076
2022-04-07 00:01:12,0.0,16079.400000001076
2022-04-07 00:01:27,0.0,16079.400000001076
2022-04-07 00:01:42,0.0,16079.400000001076
2022-04-07 00:01:57,0.0,16079.400000001076
2022-04-07 00:02:12,0.0,16079.400000001076
2022-04-07 00:02:27,0.0,16079.400000001076
2022-04-07 00:02:42,0.0,16079.400000001076
2022-04-07 00:02:57,0.0,16079.400000001076
2022-04-07 00:03:12,0.0,16079.400000001076
2022-04-07 00:03:27,0.0,16079.400000001076
2022-04-07 00:03:42,0.0,16079.400000001076
2022-04-07 00:03:57,0.0,16079.400000001076
2022-04-07 00:04:12,0.0,16079.400000001076
2022-04-07 00:04:27,0.0,16079.400000001076
2022-04-07 00:04:42,0.0,16079.400000001076
2022-04-07 00:04:57,0.0,16079.400000001076
2022-04-07 00:05:12,0.0,16079.400000001076
2022-04-07 00:05:27,0.0,16079.400000001076
2022-04-07 00:05:42,0.0,16079.400000001076
2022-04-07 00:05:57,0.0,16079.400000001076
2022-04-07 00:06:12,0.0,16079.400000001076
2022-04-07 00:06:27,0.0,16079.400000001076
2022-04-07 00:06:42,0.0,16079.400000001076
2022-04-07 00:06:57,0.0,16079.400000001076
2022-04-07 00:07:12,0.0,16079.400000001076
2022-04-07 00:07:27,0.0,16079.400000001076
2022-04-07 00:07:42,0.0,16079.400000001076
2022-04-07 00:07:57,0.0,16079.400000001076
2022-04-07 00:08:12,0.0,16079.400000001076
2022-04-07 00:08:27,0.0,16079.400000001076
2022-04-07 00:08:42,0.0,16079.400000001076
2022-04-07 00:08:57,0.0,16079.400000001076
2022-04-07 00:09:12,0.0,16079.400000001076
2022-04-07 00:09:27,0.0,16079.400000001076
2022-04-07 00:09:42,0.0,16079.400000001076
2022-04-07 00:09:57,0.0,16079.400000001076
2022-04-07 00:10:12,0.0,16079.400000001076
2022-04-07 00:10:27,0.0,16079.400000001076
2022-04-07 00:10:42,0.0,16079.400000001076
2022-04-07 00:10:57,0.0,16079.400000001076
2022-04-07 00:11:12,0.0,16079.400000001076
2022-04-07 00:11:27,0.0,16079.400000001076
2022-04-07 00:11:42,0.0,16079.400000001076
2022-04-07 00:11:57,0.0,16079.400000001076
2022-04-07 00:12:12,0.0,16079.400000001076
2022-04-07 00:12:27,0.0,16079.400000001076
2022-04-07 00:12:42,0.0,16079.400000001076
2022-04-07 00:12:57,0.0,16079.400000001076
2022-04-07 00:13:12,0.0,16079.400000001076
2022-04-07 00:13:27,0.0,16079.400000001076
2022-04-07 00:13:42,0.0,16079.400000001076
2022-04-07 00:13:57,0.0,16079.400000001076
2022-04-07 00:14:12,0.0,16079.400000001076
2022-04-07 00:14:27,0.0,16079.400000001076
2022-04-07 00:14:42,0.0,16079.400000001076
2022-04-07 00:14:57,0.0,16079.400000001076
2022-04-07 00:15:12,0.0,16079.400000001076
2022-04-07 00:15:27,0.0,16079.400000001076
2022-04-07 00:15:42,0.0,16079.400000001076
2022-04-07 00:15:57,0.0,16079.400000001076
2022-04-07 00:16:12,0.0,16079.400000001076
2022-04-07 00:16:27,0.0,16079.400000001076
2022-04-07 00:16:42,0.0,16079.400000001076
2022-04-07 00:16:57,0.0,16079.400000001076
2022-04-07 00:17:12,0.0,16079.400000001076
2022-04-07 00:17:27,0.0,16079.400000001076
2022-04-07 00:17:42,0.0,16079.400000001076
2022-04-07 00:17:57,0.0,16079.400000001076
2022-04-07 00:18:12,0.0,16079.400000001076
2022-04-07 00:18:27,0.0,16079.400000001076
2022-04-07 00:18:42,0.0,16079.400000001076
2022-04-07 00:18:57,0.0,16079.400000001076
2022-04-07 00:19:12,0.0,16079.400000001076
2022-04-07 00:19:27,0.0,16079.400000001076
2022-04-07 00:19:42,0.0,16079.400000001076
2022-04-07 00:19:57,0.0,16079.400000001076
2022-04-07 00:20:12,0.0,16079.400000001076
2022-04-07 00:20:27,0.0,16079.400000001076
2022-04-07 00:20:42,0.0,16079.400000001076
2022-04-07 00:20:57,0.0,16079.400000001076
2022-04-07 00:21:12,0.0,16079.400000001076
2022-04-07 00:21:27,0.0,16079.400000001076
2022-04-07 00:21:42,0.0,16079.400000001076
2022-04-07 00:21:57,0.0,16079.400000001076
2022-04-07 00:22:12,0.0,16079.400000001076
2022-04-07 00:22:27,0.0,16079.400000001076
2022-04-07 00:22:42,0.0,16079.400000001076
2022-04-07 00:22:57,0.0,16079.400000001076
2022-04-07 00:23:12,0.0,16079.400000001076
2022-04-07 00:23:27,0.0,16079.400000001076
2022-04-07 00:23:42,0.0,16079.400000001076
2022-04-07 00:23:57,0.0,16079.400000001076
2022-04-07 00:24:12,0.0,16079.400000001076
2022-04-07 00:24:27,0.0,16079.400000001076
2022-04-07 00:24:42,0.0,16079.400000001076
2022-04-07 00:24:57,0.0,16079.400000001076
2022-04-07 00:25:12,0.0,16079.400000001076
2022-04-07 00:25:27,0.0,16079.400000001076
2022-04-07 00:25:42,0.0,16079.400000001076
2022-04-07 00:25:57,0.0,16079.400000001076
2022-04-07 00:26:12,0.0,16079.400000001076
2022-04-07 00:26:27,0.0,16079.400000001076
2022-04-07 00:26:42,0.0,16079.400000001076
2022-04-07 00:26:57,0.0,16079.400000001076
2022-04-07 00:27:12,0.0,16079.400000001076
2022-04-07 00:27:27,0.0,16079.400000001076
2022-04-07 00:27:42,0.0,16079.400000001076
2022-04-07 00:27:57,0.0,16079.400000001076
2022-04-07 00:28:12,0.0,16079.400000001076
2022-04-07 00:28:27,0.0,16079.400000001076
2022-04-07 00:28:42,0.0,16079.400000001076
2022-04-07 00:28:57,0.0,16079.400000001076
2022-04-07 00:29:12,0.0,16079.400000001076
2022-04-07 00:29:27,0.0,16079.400000001076
2022-04-07 00:29:42,0.0,16079.400000001076
2022-04-07 00:29:57,0.0,16079.400000001076
2022-04-07 00:30:12,0.0,16079.400000001076
2022-04-07 00:30:27,0.0,16079.400000001076
2022-04-07 00:30:42,0.0,16079.400000001076
2022-04-07 00:30:57,0.0,16079.400000001076
2022-04-07 00:31:12,0.0,16079.400000001076
2022-04-07 00:31:27,0.0,16079.400000001076
2022-04-07 00:31:42,0.0,16079.400000001076
2022-04-07 00:31:57,0.0,16079.400000001076
2022-04-07 00:32:12,0.0,16079.400000001076
