date,debit,cumul
2022-04-06 00:00:07,0.0,16010.40000000107
2022-04-06 00:00:22,0.0,16010.40000000107
2022-04-06 00:00:37,0.0,16010.40000000107
2022-04-06 00:00:53,0.0,16010.40000000107
2022-04-06 00:01:08,0.0,16010.40000000107
2022-04-06 00:01:23,0.0,16010.40000000107
2022-04-06 00:01:38,0.0,16010.40000000107
2022-04-06 00:01:53,0.0,16010.40000000107
2022-04-06 00:02:08,0.0,16010.40000000107
2022-04-06 00:02:23,0.0,16010.40000000107
2022-04-06 00:02:38,0.0,16010.40000000107
2022-04-06 00:02:53,0.0,16010.40000000107
2022-04-06 00:03:09,0.0,16010.40000000107
2022-04-06 00:03:24,0.0,16010.40000000107
2022-04-06 00:03:40,0.0,16010.40000000107
2022-04-06 00:03:54,0.0,16010.40000000107
2022-04-06 00:04:09,0.0,16010.40000000107
2022-04-06 00:04:24,0.0,16010.40000000107
2022-04-06 00:04:39,0.0,16010.40000000107
2022-04-06 00:04:54,0.0,16010.40000000107
2022-04-06 00:05:10,0.0,16010.40000000107
2022-04-06 00:05:25,0.0,16010.40000000107
2022-04-06 00:05:40,0.0,16010.40000000107
2022-04-06 00:05:55,0.0,16010.40000000107
2022-04-06 00:06:10,0.0,16010.40000000107
2022-04-06 00:06:25,0.0,16010.40000000107
2022-04-06 00:06:40,0.0,16010.40000000107
2022-04-06 00:06:55,0.0,16010.40000000107
2022-04-06 00:07:10,0.0,16010.40000000107
2022-04-06 00:07:26,0.0,16010.40000000107
2022-04-06 00:07:41,0.0,16010.40000000107
2022-04-06 00:07:56,0.0,16010.40000000107
2022-04-06 00:08:11,0.0,16010.40000000107
2022-04-06 00:08:26,0.0,16010.40000000107
2022-04-06 00:08:42,0.0,16010.40000000107
2022-04-06 00:08:57,0.0,16010.40000000107
2022-04-06 00:09:12,0.0,16010.40000000107
2022-04-06 00:09:28,0.0,16010.40000000107
2022-04-06 00:09:43,0.0,16010.40000000107
2022-04-06 00:09:58,0.0,16010.40000000107
2022-04-06 00:10:13,0.0,16010.40000000107
2022-04-06 00:10:28,0.0,16010.40000000107
2022-04-06 00:10:43,0.0,16010.40000000107
2022-04-06 00:10:58,0.0,16010.40000000107
2022-04-06 00:11:13,0.0,16010.40000000107
2022-04-06 00:11:28,0.0,16010.40000000107
2022-04-06 00:11:44,0.0,16010.40000000107
