date,debit,cumul
2022-04-02 00:00:02,0.0,15824.10000000106
2022-04-02 00:00:17,0.0,15824.10000000106
2022-04-02 00:00:32,0.0,15824.10000000106
2022-04-02 00:00:47,0.0,15824.10000000106
2022-04-02 00:01:02,0.0,15824.10000000106
2022-04-02 00:01:17,0.0,15824.10000000106
2022-04-02 00:01:32,0.0,15824.10000000106
2022-04-02 00:01:47,0.0,15824.10000000106
2022-04-02 00:02:02,0.0,15824.10000000106
2022-04-02 00:02:17,0.0,15824.10000000106
2022-04-02 00:02:33,0.0,15824.10000000106
2022-04-02 00:02:48,0.0,15824.10000000106
2022-04-02 00:03:04,0.0,15824.10000000106
2022-04-02 00:03:19,0.0,15824.10000000106
2022-04-02 00:03:34,0.0,15824.10000000106
2022-04-02 00:03:50,0.0,15824.10000000106
2022-04-02 00:04:05,0.0,15824.10000000106
2022-04-02 00:04:20,0.0,15824.10000000106
2022-04-02 00:04:35,0.0,15824.10000000106
2022-04-02 00:04:50,0.0,15824.10000000106
2022-04-02 00:05:05,0.0,15824.10000000106
2022-04-02 00:05:20,0.0,15824.10000000106
2022-04-02 00:05:35,0.0,15824.10000000106
2022-04-02 00:05:50,0.0,15824.10000000106
2022-04-02 00:06:05,0.0,15824.10000000106
2022-04-02 00:06:20,0.0,15824.10000000106
2022-04-02 00:06:35,0.0,15824.10000000106
2022-04-02 00:06:50,0.0,15824.10000000106
2022-04-02 00:07:05,0.0,15824.10000000106
2022-04-02 00:07:21,0.0,15824.10000000106
2022-04-02 00:07:36,0.0,15824.10000000106
2022-04-02 00:07:51,0.0,15824.10000000106
2022-04-02 00:08:07,0.0,15824.10000000106
2022-04-02 00:08:22,0.0,15824.10000000106
2022-04-02 00:08:37,0.0,15824.10000000106
2022-04-02 00:08:52,0.0,15824.10000000106
2022-04-02 00:09:07,0.0,15824.10000000106
2022-04-02 00:09:22,0.0,15824.10000000106
2022-04-02 00:09:37,0.0,15824.10000000106
2022-04-02 00:09:52,0.0,15824.10000000106
2022-04-02 00:10:07,0.0,15824.10000000106
2022-04-02 00:10:22,0.0,15824.10000000106
2022-04-02 00:10:37,0.0,15824.10000000106
2022-04-02 00:10:52,0.0,15824.10000000106
2022-04-02 00:11:07,0.0,15824.10000000106
2022-04-02 00:11:22,0.0,15824.10000000106
2022-04-02 00:11:38,0.0,15824.10000000106
2022-04-02 00:11:53,0.0,15824.10000000106
2022-04-02 00:12:08,0.0,15824.10000000106
2022-04-02 00:12:24,0.0,15824.10000000106
2022-04-02 00:12:39,0.0,15824.10000000106
2022-04-02 00:12:55,0.0,15824.10000000106
