date,debit,cumul
2022-04-03 00:00:02,0.0,15863.60000000107
2022-04-03 00:00:17,0.0,15863.60000000107
2022-04-03 00:00:32,0.0,15863.60000000107
2022-04-03 00:00:47,0.0,15863.60000000107
2022-04-03 00:01:03,0.0,15863.60000000107
2022-04-03 00:01:18,0.0,15863.60000000107
2022-04-03 00:01:33,0.0,15863.60000000107
2022-04-03 00:01:48,0.0,15863.60000000107
2022-04-03 00:02:03,0.0,15863.60000000107
2022-04-03 00:02:18,0.0,15863.60000000107
2022-04-03 00:02:33,0.0,15863.60000000107
2022-04-03 00:02:48,0.0,15863.60000000107
2022-04-03 00:03:03,0.0,15863.60000000107
2022-04-03 00:03:19,0.0,15863.60000000107
2022-04-03 00:03:34,0.0,15863.60000000107
2022-04-03 00:03:49,0.0,15863.60000000107
2022-04-03 00:04:04,0.0,15863.60000000107
2022-04-03 00:04:19,0.0,15863.60000000107
2022-04-03 00:04:34,0.0,15863.60000000107
2022-04-03 00:04:49,0.0,15863.60000000107
2022-04-03 00:05:04,0.0,15863.60000000107
2022-04-03 00:05:20,0.0,15863.60000000107
2022-04-03 00:05:35,0.0,15863.60000000107
2022-04-03 00:05:50,0.0,15863.60000000107
2022-04-03 00:06:05,0.0,15863.60000000107
2022-04-03 00:06:20,0.0,15863.60000000107
2022-04-03 00:06:35,0.0,15863.60000000107
2022-04-03 00:06:50,0.0,15863.60000000107
2022-04-03 00:07:05,0.0,15863.60000000107
2022-04-03 00:07:20,0.0,15863.60000000107
2022-04-03 00:07:36,0.0,15863.60000000107
2022-04-03 00:07:51,0.0,15863.60000000107
2022-04-03 00:08:06,0.0,15863.60000000107
2022-04-03 00:08:21,0.0,15863.60000000107
2022-04-03 00:08:36,0.0,15863.60000000107
2022-04-03 00:08:52,0.0,15863.60000000107
2022-04-03 00:09:07,0.0,15863.60000000107
2022-04-03 00:09:22,0.0,15863.60000000107
2022-04-03 00:09:38,0.0,15863.60000000107
2022-04-03 00:09:53,0.0,15863.60000000107
2022-04-03 00:10:08,0.0,15863.60000000107
2022-04-03 00:10:23,0.0,15863.60000000107
2022-04-03 00:10:38,0.0,15863.60000000107
2022-04-03 00:10:53,0.0,15863.60000000107
2022-04-03 00:11:08,0.0,15863.60000000107
2022-04-03 00:11:23,0.0,15863.60000000107
2022-04-03 00:11:38,0.0,15863.60000000107
2022-04-03 00:11:54,0.0,15863.60000000107
2022-04-03 00:12:09,0.0,15863.60000000107
2022-04-03 00:12:24,0.0,15863.60000000107
2022-04-03 00:12:39,0.0,15863.60000000107
2022-04-03 00:12:54,0.0,15863.60000000107
2022-04-03 00:13:09,0.0,15863.60000000107
2022-04-03 00:13:24,0.0,15863.60000000107
2022-04-03 00:13:39,0.0,15863.60000000107
2022-04-03 00:13:55,0.0,15863.60000000107
2022-04-03 00:14:10,0.0,15863.60000000107
2022-04-03 00:14:25,0.0,15863.60000000107
