date,debit,cumul
2022-04-27 00:00:03,0.0,17257.000000000986
2022-04-27 00:00:18,0.0,17257.000000000986
2022-04-27 00:00:34,0.0,17257.000000000986
2022-04-27 00:00:49,0.0,17257.000000000986
2022-04-27 00:01:04,0.0,17257.000000000986
2022-04-27 00:01:19,0.0,17257.000000000986
2022-04-27 00:01:34,0.0,17257.000000000986
2022-04-27 00:01:49,0.0,17257.000000000986
2022-04-27 00:02:04,0.0,17257.000000000986
2022-04-27 00:02:19,0.0,17257.000000000986
2022-04-27 00:02:34,0.0,17257.000000000986
2022-04-27 00:02:49,0.0,17257.000000000986
2022-04-27 00:03:04,0.0,17257.000000000986
2022-04-27 00:03:19,0.0,17257.000000000986
2022-04-27 00:03:34,0.0,17257.000000000986
2022-04-27 00:03:49,0.0,17257.000000000986
2022-04-27 00:04:05,0.0,17257.000000000986
2022-04-27 00:04:20,0.0,17257.000000000986
2022-04-27 00:04:35,0.0,17257.000000000986
2022-04-27 00:04:51,0.0,17257.000000000986
2022-04-27 00:05:06,0.0,17257.000000000986
2022-04-27 00:05:21,0.0,17257.000000000986
2022-04-27 00:05:36,0.0,17257.000000000986
2022-04-27 00:05:51,0.0,17257.000000000986
2022-04-27 00:06:06,0.0,17257.000000000986
2022-04-27 00:06:22,0.0,17257.000000000986
2022-04-27 00:06:36,0.0,17257.000000000986
2022-04-27 00:06:51,0.0,17257.000000000986
2022-04-27 00:07:06,0.0,17257.000000000986
2022-04-27 00:07:22,0.0,17257.000000000986
2022-04-27 00:07:37,0.0,17257.000000000986
2022-04-27 00:07:52,0.0,17257.000000000986
2022-04-27 00:08:07,0.0,17257.000000000986
2022-04-27 00:08:23,0.0,17257.000000000986
2022-04-27 00:08:38,0.0,17257.000000000986
2022-04-27 00:08:53,0.0,17257.000000000986
2022-04-27 00:09:09,0.0,17257.000000000986
2022-04-27 00:09:24,0.0,17257.000000000986
2022-04-27 00:09:39,0.0,17257.000000000986
2022-04-27 00:09:54,0.0,17257.000000000986
2022-04-27 00:10:09,0.0,17257.000000000986
2022-04-27 00:10:24,0.0,17257.000000000986
2022-04-27 00:10:39,0.0,17257.000000000986
2022-04-27 00:10:54,0.0,17257.000000000986
2022-04-27 00:11:09,0.0,17257.000000000986
2022-04-27 00:11:24,0.0,17257.000000000986
2022-04-27 00:11:39,0.0,17257.000000000986
2022-04-27 00:11:54,0.0,17257.000000000986
2022-04-27 00:12:09,0.0,17257.000000000986
2022-04-27 00:12:24,0.0,17257.000000000986
2022-04-27 00:12:40,0.0,17257.000000000986
2022-04-27 00:12:55,0.0,17257.000000000986
2022-04-27 00:13:10,0.0,17257.000000000986
2022-04-27 00:13:26,0.0,17257.000000000986
2022-04-27 00:13:41,0.0,17257.000000000986
2022-04-27 00:13:56,0.0,17257.000000000986
2022-04-27 00:14:11,0.0,17257.000000000986
2022-04-27 00:14:26,0.0,17257.000000000986
2022-04-27 00:14:41,0.0,17257.000000000986
2022-04-27 00:14:56,0.0,17257.000000000986
2022-04-27 00:15:11,0.0,17257.000000000986
2022-04-27 00:15:26,0.0,17257.000000000986
2022-04-27 00:15:41,0.0,17257.000000000986
