date,debit,cumul
2022-08-08 00:00:11,0.0,21122.6
2022-08-08 00:00:27,0.0,21122.6
2022-08-08 00:00:42,0.0,21122.6
2022-08-08 00:00:56,0.0,21122.6
2022-08-08 00:01:11,0.0,21122.6
2022-08-08 00:01:27,0.0,21122.6
2022-08-08 00:01:42,0.0,21122.6
2022-08-08 00:01:58,0.0,21122.6
2022-08-08 00:02:14,0.0,21122.6
2022-08-08 00:02:29,0.0,21122.6
2022-08-08 00:02:43,0.0,21122.6
2022-08-08 00:02:59,0.0,21122.6
2022-08-08 00:03:14,0.0,21122.6
2022-08-08 00:03:29,0.0,21122.6
2022-08-08 00:03:44,0.0,21122.6
2022-08-08 00:03:59,0.0,21122.6
2022-08-08 00:04:14,0.0,21122.6
2022-08-08 00:04:30,0.0,21122.6
2022-08-08 00:04:44,0.0,21122.6
2022-08-08 00:04:59,0.0,21122.6
2022-08-08 00:05:14,0.0,21122.6
2022-08-08 00:05:29,0.0,21122.6
2022-08-08 00:05:45,0.0,21122.6
2022-08-08 00:06:00,0.0,21122.6
2022-08-08 00:06:15,0.0,21122.6
2022-08-08 00:06:33,0.0,21122.6
2022-08-08 00:06:46,0.0,21122.6
2022-08-08 00:07:02,0.0,21122.6
2022-08-08 00:07:16,0.0,21122.6
2022-08-08 00:07:31,0.0,21122.6
2022-08-08 00:07:46,0.0,21122.6
2022-08-08 00:08:01,0.0,21122.6
2022-08-08 00:08:16,0.0,21122.6
2022-08-08 00:08:31,0.0,21122.6
2022-08-08 00:08:46,0.0,21122.6
2022-08-08 00:09:02,0.0,21122.6
2022-08-08 00:09:16,0.0,21122.6
2022-08-08 00:09:31,0.0,21122.6
2022-08-08 00:09:46,0.0,21122.6
2022-08-08 00:10:03,0.0,21122.6
2022-08-08 00:10:17,0.0,21122.6
2022-08-08 00:10:33,0.0,21122.6
2022-08-08 00:10:48,0.0,21122.6
2022-08-08 00:11:03,0.0,21122.6
2022-08-08 00:11:18,0.0,21122.6
2022-08-08 00:11:33,0.0,21122.6
2022-08-08 00:11:49,0.0,21122.6
2022-08-08 00:12:04,0.0,21122.6
2022-08-08 00:12:18,0.0,21122.6
2022-08-08 00:12:33,0.0,21122.6
2022-08-08 00:12:49,0.0,21122.6
2022-08-08 00:13:04,0.0,21122.6
2022-08-08 00:13:18,0.0,21122.6
2022-08-08 00:13:34,0.0,21122.6
2022-08-08 00:13:49,0.0,21122.6
2022-08-08 00:14:05,0.0,21122.6
2022-08-08 00:14:20,0.0,21122.6
2022-08-08 00:14:35,0.0,21122.6
2022-08-08 00:14:50,0.0,21122.6
2022-08-08 00:15:06,0.0,21122.6
2022-08-08 00:15:21,0.0,21122.6
2022-08-08 00:15:36,0.0,21122.6
2022-08-08 00:15:51,0.0,21122.6
2022-08-08 00:16:06,0.0,21122.6
2022-08-08 00:16:22,0.0,21122.6
2022-08-08 00:16:36,0.0,21122.6
2022-08-08 00:16:52,0.0,21122.6
2022-08-08 00:17:06,0.0,21122.6
2022-08-08 00:17:21,0.0,21122.6
2022-08-08 00:17:36,0.0,21122.6
2022-08-08 00:17:51,0.0,21122.6
2022-08-08 00:18:06,0.0,21122.6
2022-08-08 00:18:21,0.0,21122.6
2022-08-08 00:18:37,0.0,21122.6
2022-08-08 00:18:52,0.0,21122.6
2022-08-08 00:19:07,0.0,21122.6
2022-08-08 00:19:23,0.0,21122.6
2022-08-08 00:19:38,0.0,21122.6
2022-08-08 00:19:53,0.0,21122.6
2022-08-08 00:20:08,0.0,21122.6
2022-08-08 00:20:24,0.0,21122.6
2022-08-08 00:20:39,0.0,21122.6
2022-08-08 00:20:54,0.0,21122.6
2022-08-08 00:21:08,0.0,21122.6
2022-08-08 00:21:24,0.0,21122.6
2022-08-08 00:21:39,0.0,21122.6
2022-08-08 00:21:54,0.0,21122.6
2022-08-08 00:22:09,0.0,21122.6
2022-08-08 00:22:24,0.0,21122.6
2022-08-08 00:22:39,0.0,21122.6
2022-08-08 00:22:54,0.0,21122.6
2022-08-08 00:23:10,0.0,21122.6
2022-08-08 00:23:25,0.0,21122.6
2022-08-08 00:23:41,0.0,21122.6
2022-08-08 00:23:55,0.0,21122.6
2022-08-08 00:24:11,0.0,21122.6
2022-08-08 00:24:26,0.0,21122.6
2022-08-08 00:24:41,0.0,21122.6
2022-08-08 00:24:56,0.0,21122.6
2022-08-08 00:25:11,0.0,21122.6
2022-08-08 00:25:26,0.0,21122.6
2022-08-08 00:25:41,0.0,21122.6
2022-08-08 00:25:56,0.0,21122.6
2022-08-08 00:26:12,0.0,21122.6
2022-08-08 00:26:27,0.0,21122.6
2022-08-08 00:26:41,0.0,21122.6
